grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
402,840,20,608,0.6849315068493149,4.0972275315259665,10.245013757385546,943,200,red,0
402,842,100,98,0.6329113924050633,1.4190711607914726,4.3841743570265415,810,164,green,0
402,882,20,1462,0.6622516556291391,3.873819855440004,8.10473840412975,909,213,red,0
402,884,20,1512,0.625,1.190875365321129,9.05383051037015,911,168,red,0
402,888,3,1470,0.9620500424306768,3.696277493827995,7.479395565464588,915,209,blue,0
402,902,20,240,0.6329113924050633,2.3697188518183063,6.836650082395162,893,144,red,0
402,905,20,1518,0.6666666666666667,3.4295269901106824,7.335675635854664,731,243,red,0
402,911,20,384,0.628930817610063,1.6983134279321943,21.288412794047712,949,157,red,0
402,917,20,2989,0.6622516556291391,2.613404521406478,30.814472862165804,774,201,red,0
402,921,100,275,0.6329113924050633,1.8950174101325992,7.730673554708376,869,137,green,0
402,940,100,230,0.641025641025641,1.4647818412240174,7.486018177982148,764,164,green,0
402,947,100,60,0.625,1.7665805773007337,21.91123092882567,799,141,green,0
402,964,100,168,0.6493506493506493,1.9319405705331023,4.563404035713856,736,163,green,0
402,976,3,200,0.641025641025641,2.8400543051562703,17.469701359283025,938,229,blue,0
402,977,100,126,0.6451612903225806,1.0442913176915611,2.2113829791387274,774,156,green,0
402,981,20,2632,5.677646301618696,5.677646301618696,5.677646301618696,728,270,red,0
402,983,3,256,0.819672131147541,4.2856852553572455,15.60023547702968,936,232,blue,0
402,986,20,567,5.975515399445884,5.975515399445884,5.975515399445884,731,268,red,0
