grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
102,2150,20,1677,3.127367801,4.979683802,8.567271169,-5,77,red,0
102,2152,20,900,4.757591441,6.880650218,9.672491859,57,101,red,0
102,2154,20,558,2.539120617,5.233998758,7.873478794,17,73,red,0
102,2156,20,480,2.863267796,5.344887653,6.825059698,24,61,red,0
102,2157,20,420,3.217363996,5.705925613,7.670389595,10,61,red,0
102,2158,20,578,1.585863814,4.850817887,6.632765797,0,69,red,0
102,2164,20,703,1.977921066,5.695013472,7.973254721,14,73,red,0
102,2168,20,532,5.12683795,7.60069662,9.32983501,4,67,red,0
102,2174,20,608,6.447233886,8.485112233,10.77257644,3,70,red,0
102,2178,20,627,7.638531641,9.440398924,12.15681444,1,82,red,0
102,2179,20,494,6.298783035,8.742451441,11.54526283,4,83,red,0
102,2180,20,120,6.492636942,8.976027804,11.38379063,21,74,red,0
102,2181,20,630,4.944802666,7.103675279,10.93251739,14,61,red,0
102,2182,20,522,4.724087276,7.641786082,10.02988342,12,72,red,0
102,2183,20,680,4.724087276,10.15700038,14.26299165,-1,83,red,0
102,2184,20,168,5.848376774,7.849944435,9.117765602,42,62,red,0
102,2185,20,576,5.726535591,8.05731811,10.70632738,7,70,red,0
102,2186,20,121,6.492636942,7.903043028,10.10152545,35,62,red,0
102,2187,20,576,4.550039799,7.955665654,11.01005298,15,74,red,0
102,2188,20,576,5.252257314,8.864655559,10.84897769,12,86,red,0
102,2189,20,544,4.517539515,7.884804836,11.627729,34,74,red,0
102,2190,20,713,4.757591441,8.792552953,12.39163996,1,81,red,0
102,2193,20,450,5.677646302,8.458108377,10.85606622,4,70,red,0
102,2197,20,154,7.973254721,10.3758667,14.64216324,31,67,red,0
202,1,20,684,5.726535591,7.301436447,9.054447785,100,77,red,0
202,2,20,912,6.402461429,7.994102116,9.395538073,113,110,red,0
202,5,20,1056,1.408450704,4.447014532,9.082445727,179,73,red,0
202,10,100,64,0.699300699,1.130503279,2.034839658,180,64,green,0
202,15,20,1035,7.670389595,8.513740973,9.448119428,111,112,red,0
202,29,20,629,5.766581295,6.999000821,8.567271169,95,91,red,0
202,33,20,943,6.402461429,8.220552146,10.92647039,95,110,red,0
202,34,20,117,5.890150894,7.471180328,10.22701505,145,82,red,0
202,38,20,1008,7.389614427,9.457418393,10.96905816,97,108,red,0
202,41,20,880,4.97962522,6.167172804,7.929319069,93,88,red,0
202,42,20,1050,8.448281292,10.13000503,12.58502592,112,110,red,0
202,44,20,880,4.895104895,6.254875718,10.78067687,113,93,red,0
202,48,20,1008,3.521126761,8.577898459,14.0557701,109,97,red,0
202,49,20,700,5.598790103,7.138655037,8.448281292,91,74,red,0
202,51,20,760,4.944802666,7.824900967,9.820927516,95,77,red,0
202,54,20,946,5.726535591,8.221535763,10.24792437,93,106,red,0
202,55,20,720,6.474820144,8.397556859,10.08297258,96,78,red,0
202,59,20,861,7.081971547,8.292920543,10.58233983,129,113,red,0
202,60,20,855,3.765849515,7.73586533,9.954375069,98,92,red,0
202,64,20,840,6.538684012,7.777353628,10.02988342,107,77,red,0
202,66,20,820,5.890150894,7.300038038,8.567271169,109,94,red,0
202,71,20,903,4.253680091,5.1300272,7.178482587,95,92,red,0
202,72,20,989,5.677646302,6.800897381,8.567271169,95,105,red,0
202,74,20,798,4.314015979,7.263631649,8.710786533,100,77,red,0
202,75,20,1075,4.166666667,6.1335988,7.873478794,91,105,red,0
202,79,20,775,5.677646302,7.178197507,8.752176303,92,88,red,0
202,80,20,989,4.97962522,5.880383768,7.929319069,96,106,red,0
202,81,20,714,6.680868296,8.019418627,9.959250439,95,88,red,0
202,82,20,1025,5.766581295,6.920192092,7.873478794,100,108,red,0
202,115,100,90,0.704225352,1.436179139,2.575393768,98,77,green,0
202,119,20,176,2.034839658,4.488721766,6.597189603,169,62,red,0
202,120,20,280,5.677646302,6.067655534,6.597189603,152,107,red,0
202,130,20,546,2.883290647,5.533029184,10.22701505,173,68,red,0
202,135,20,899,5.677646302,6.383131641,7.539110505,172,104,red,0
202,140,20,810,4.541222863,5.847880949,6.944444444,178,105,red,0
202,149,20,858,5.423784497,6.28332082,7.142857143,125,110,red,0
202,150,100,90,1.5636839,1.96125363,2.857142857,93,71,green,0
202,152,20,810,4.049272149,5.921866224,8.329931278,176,87,red,0
202,153,20,702,3.171727628,5.262557171,7.61736185,178,87,red,0
202,157,20,672,4.477709257,5.704966362,7.671385692,175,88,red,0
202,161,100,40,0.71942446,1.99605298,4.929577465,107,62,green,0
202,162,20,598,3.955842133,6.057519431,8.823918371,180,85,red,0
202,164,20,650,4.509242421,6.108636752,9.117765602,179,86,red,0
202,165,20,575,5.078241233,6.141076758,7.726181305,175,89,red,0
202,168,100,24,0.704225352,2.463563633,6.680868296,123,64,green,0
202,171,20,891,7.873478794,8.640803749,9.408128704,175,111,red,0
202,177,20,896,5.500175828,7.762589948,9.054447785,165,90,red,0
202,179,20,624,7.194244604,7.970427536,10.15648247,171,94,red,0
202,196,20,598,8.641354542,10.31106922,12.83745437,177,85,red,0
202,199,20,572,7.142857143,8.579654902,10.08545811,180,84,red,0
202,207,100,144,1.408450704,2.511148936,4.97962522,121,67,green,0
202,214,20,624,5.114257128,6.485059533,9.117765602,179,84,red,0
202,219,20,598,5.078241233,6.548494889,9.78341126,178,83,red,0
202,223,20,960,7.486018178,8.366556894,9.24709561,177,111,red,0
202,225,20,700,8.029404402,9.120988321,10.15648247,169,92,red,0
202,228,20,575,7.250443761,7.921498195,8.596165927,180,102,red,0
202,231,20,462,8.329931278,9.79513229,11.3552926,178,86,red,0
202,235,20,784,8.601138985,8.681675816,8.762212648,177,108,red,0
202,245,20,588,7.564093585,8.873980718,11.97183099,175,91,red,0
202,247,20,171,8.389858842,9.513549736,11.55785901,173,80,red,0
202,251,20,550,7.564093585,8.407673176,10.22851426,179,85,red,0
202,253,20,924,6.738557951,8.301830652,10.22851426,179,80,red,0
202,260,20,209,9.511517838,10.44310941,12.14781645,174,95,red,0
202,261,20,144,7.092198582,8.81886764,11.64383562,173,76,red,0
202,267,20,136,7.042253521,9.430370163,12.31891245,178,84,red,0
202,268,20,750,7.61736185,8.38755106,9.923174278,173,89,red,0
202,270,20,783,8.536052878,8.623893267,8.711733656,180,104,red,0
202,271,20,621,5.677646302,8.022407999,10.08545811,177,72,red,0
202,278,20,648,8.155177475,10.10773048,12.69560308,178,87,red,0
202,282,20,460,2.097902098,4.016776888,6.944444444,178,86,red,0
202,283,20,600,11.86527623,11.86527623,11.86527623,169,112,red,0
202,287,20,750,9.852797156,10.78397696,11.71515676,179,106,red,0
202,290,20,98,7.092198582,9.469467201,13.56035324,173,66,red,0
202,291,20,598,7.61736185,9.635610473,11.6386832,178,87,red,0
202,294,20,270,8.772565161,10.24020847,12.38599234,109,110,red,0
202,296,20,851,9.32983501,11.81548705,14.36343525,94,105,red,0
202,302,20,324,4.876598491,6.050322817,10.48951049,150,86,red,0
202,305,20,912,6.492636942,8.05585526,10.10152545,167,104,red,0
202,306,20,667,4.314015979,5.81188154,6.680829317,98,77,red,0
202,315,20,882,5.014941711,5.796919122,7.778423252,111,80,red,0
202,319,20,924,4.422765958,5.722822278,7.724028683,93,76,red,0
202,324,20,924,4.895104895,6.75708697,9.959250439,91,79,red,0
202,331,20,1035,3.792369582,6.506089016,7.889543584,100,94,red,0
202,337,20,660,5.275441949,7.105402056,8.649871942,98,78,red,0
202,338,20,756,4.97962522,6.492584614,8.043409991,92,87,red,0
202,350,20,820,4.910463758,6.580290124,8.567271169,94,92,red,0
202,359,20,1040,7.077377198,9.167107671,10.58233983,96,106,red,0
202,366,20,800,6.492636942,8.744184342,10.88686759,120,95,red,0
202,369,20,210,7.746478873,8.609951433,10.02988342,126,84,red,0
202,375,20,1050,6.680868296,8.486116812,10.58682844,104,94,red,0
202,377,20,989,5.766581295,7.724961863,8.507360182,105,92,red,0
202,381,20,135,4.225352113,5.715704311,7.352328527,135,74,red,0
202,385,100,160,0.704225352,0.704225352,0.704225352,91,61,green,0
202,387,100,198,0.689655172,1.31770859,6.492636942,177,61,green,0
202,389,100,198,0.724637681,3.074260983,7.042253521,179,68,green,0
202,394,20,943,11.01005298,13.17014705,15.63634036,96,91,red,0
202,396,20,1008,10.01246228,12.83660642,16.6751679,104,93,red,0
202,402,20,420,8.242746416,8.513425514,8.784104612,179,115,red,0
202,441,100,44,0.675675676,2.087883157,6.971475307,156,61,green,0
202,445,100,280,3.496503497,4.215801679,5.263578504,114,91,green,0
202,478,20,700,4.164965639,4.777049474,5.187843562,179,86,red,0
202,485,20,575,4.021346134,4.991368696,6.597189603,179,83,red,0
202,488,20,108,4.973174173,7.12192884,9.85613805,170,67,red,0
202,493,20,176,6.211299937,7.4008045,8.886499352,158,82,red,0
202,494,20,567,4.22532746,5.259603661,6.38876565,178,84,red,0
202,503,20,648,6.254735601,7.166880369,8.536052878,177,83,red,0
202,507,100,30,0.689655172,1.414367358,2.96626304,108,66,green,0
202,509,20,572,5.677646302,6.414371642,7.781765343,179,83,red,0
202,519,20,374,5.114257128,5.928833617,6.69076676,168,88,red,0
202,521,20,780,8.601138985,9.378810725,10.15648247,175,105,red,0
202,526,20,783,9.785230582,10.54820821,11.31118584,171,107,red,0
202,530,20,992,7.433668401,8.954988638,9.852797156,174,100,red,0
202,532,20,756,7.45976126,8.773298312,11.07836833,177,103,red,0
202,536,20,675,7.973254721,8.315193182,8.657131642,178,107,red,0
202,538,20,598,8.718968297,10.07932712,12.66038603,178,77,red,0
202,541,20,598,6.551375786,8.255832415,11.21375057,175,82,red,0
202,546,20,700,8.596165927,9.373607195,9.878222673,177,103,red,0
202,553,20,575,11.13478049,12.14770622,13.19225194,175,86,red,0
202,560,20,576,7.80942072,9.130146991,10.45087326,174,106,red,0
202,562,20,672,6.935815353,9.272492659,12.69560308,179,84,red,0
202,563,20,768,9.928080663,11.42668246,13.97626834,171,91,red,0
202,568,20,506,7.408667004,9.336425579,13.39068127,174,88,red,0
202,571,20,598,7.042253521,9.408882619,12.14285714,180,84,red,0
202,575,20,800,6.254735601,8.23431131,9.852797156,179,74,red,0
202,577,100,50,0.680272109,1.05454733,1.585863814,145,64,green,0
202,585,20,638,6.461630912,8.391619077,11.42516485,166,93,red,0
202,587,20,754,10.00892282,11.44294583,12.87696884,179,105,red,0
202,590,20,667,8.992003318,10.49499691,11.97360934,180,85,red,0
202,596,20,992,10.15648247,10.72516563,11.29384879,170,107,red,0
202,600,20,180,9.946348346,11.38455263,12.40628063,145,104,red,0
202,602,20,832,10.98013076,11.38978461,11.79943847,177,104,red,0
202,606,20,216,9.313146293,10.77071407,12.0640384,160,97,red,0
202,612,20,644,10.08545811,12.4154258,14.56723506,178,83,red,0
202,614,20,624,10.01542021,11.58963852,13.67358299,176,87,red,0
202,620,20,750,10.56338028,11.42941432,12.2890361,177,99,red,0
202,623,20,750,10.74953347,12.62411357,15.2347237,169,91,red,0
202,631,20,575,8.845330156,9.598187505,10.38390308,173,89,red,0
202,634,20,650,10.08545811,10.64960434,11.21375057,171,107,red,0
202,637,20,728,10.15648247,11.77994209,13.88949502,170,92,red,0
202,640,20,775,10.15648247,10.19249836,10.22851426,169,105,red,0
202,646,20,648,9.117765602,11.33874354,13.88949502,176,84,red,0
202,661,20,1056,3.149391518,4.348397906,5.225436631,178,89,red,0
202,663,20,380,6.377031787,7.97708164,10.18197187,112,86,red,0
202,664,20,357,7.131495823,7.6723148,8.835226341,92,101,red,0
202,666,20,323,11.00507809,12.27640845,13.48367211,96,107,red,0
202,668,20,984,5.237828009,6.008770908,7.077377198,92,74,red,0
202,669,20,324,4.106304151,6.261064063,8.086350533,103,77,red,0
202,687,20,760,4.302418585,6.1482274,8.947582611,94,77,red,0
202,693,20,902,5.090985937,6.180551725,7.232651792,93,78,red,0
202,697,20,1012,4.407798935,6.109928236,7.94630289,100,91,red,0
202,705,20,720,4.505750022,6.004175817,8.301554951,109,80,red,0
202,711,20,990,5.84221576,7.375343563,9.959250439,105,92,red,0
202,731,20,1012,6.937441515,8.842993296,10.88686759,96,90,red,0
202,742,100,16,0.699300699,2.017583426,3.765849515,134,68,green,0
202,744,20,924,5.766581295,7.919916675,10.15448302,102,78,red,0
202,746,20,770,5.758755534,7.870581997,11.36965925,100,94,red,0
202,747,20,920,6.588078459,8.364119205,9.806726756,96,107,red,0
202,748,20,289,7.081971547,8.561497051,9.785230582,121,97,red,0
202,749,20,806,4.509242421,5.371405727,6.233569034,177,115,red,0
202,752,20,1012,7.284313591,7.96312882,9.262638337,92,88,red,0
202,758,20,882,4.026845638,5.980762476,8.752176303,107,76,red,0
202,759,20,880,4.314015979,5.946451934,7.929319069,98,80,red,0
202,762,20,780,4.224140646,6.093541167,8.752176303,95,77,red,0
202,764,20,880,2.196026153,5.72815943,10.02988342,100,82,red,0
202,766,20,1056,8.507360182,10.20493841,14.03348765,95,108,red,0
202,767,20,820,5.087099145,7.546944936,10.02988342,100,79,red,0
202,769,20,990,7.453559925,8.722903348,10.65686335,172,107,red,0
202,776,20,840,6.447233886,8.109249743,10.73244394,98,80,red,0
202,778,20,989,4.910463758,6.632466107,8.81559787,91,90,red,0
202,780,20,912,4.876598491,6.832458114,8.845531917,94,88,red,0
202,782,20,880,5.807191022,6.943274548,7.873478794,104,90,red,0
202,786,20,1056,7.131495823,8.331863479,10.66191233,97,93,red,0
202,787,20,735,8.589803387,10.31996278,11.13478049,92,103,red,0
202,789,20,861,6.492636942,8.116198447,9.889605331,94,90,red,0
202,796,20,950,7.973254721,10.11064119,13.30510321,98,92,red,0
202,810,20,396,5.12683795,6.967168966,8.420647418,161,119,red,0
202,812,20,990,4.41594775,5.347508644,6.279069538,175,115,red,0
202,838,20,812,3.983700176,4.536250316,5.677646302,178,89,red,0
202,842,100,190,0.684931507,1.702418026,5.078241233,167,74,green,0
202,854,100,248,0.694444444,1.230832825,2.325204162,108,68,green,0
202,860,100,209,2.925959095,3.986927184,6.188723214,178,92,green,0
202,866,20,700,3.521126761,4.254769466,5.500175828,180,89,red,0
202,874,20,624,3.496503497,5.366691962,7.092198582,178,87,red,0
202,889,20,609,7.10043458,9.099566251,13.01954592,141,90,red,0
202,892,20,462,3.993802668,6.005187881,7.726181305,180,88,red,0
202,893,20,525,7.199741357,10.07421086,14.25947657,173,67,red,0
202,894,20,648,4.164965639,5.580193352,6.69076676,179,87,red,0
202,897,20,696,5.114257128,6.283866049,7.564093585,179,87,red,0
202,906,20,756,4.287464629,6.127828455,9.117765602,176,88,red,0
202,907,100,36,0.694444444,1.413209617,2.924188387,125,62,green,0
202,908,100,36,0.680272109,1.840105932,5.055631868,107,72,green,0
202,916,100,57,5.363220497,5.363220497,5.363220497,94,61,green,0
202,919,100,44,0.704225352,1.063937582,1.438848921,93,62,green,0
202,928,20,110,0.684931507,1.059243588,3.521126761,111,64,red,0
202,931,100,52,0.684931507,1.149665522,3.713906764,93,78,green,0
202,933,20,529,7.781765343,9.158182697,10.74953347,173,84,red,0
202,950,20,621,8.701363949,11.12458167,14.46318338,180,83,red,0
202,963,20,884,8.596165927,9.457349706,11.0569149,170,106,red,0
202,965,20,928,9.082445727,10.57141017,12.06037462,174,105,red,0
202,969,20,550,11.21375057,12.33170145,14.44864597,172,86,red,0
202,973,20,700,8.781694688,11.62947929,13.67358299,180,84,red,0
202,981,20,720,8.144110179,9.81305294,11.80555556,167,96,red,0
202,985,20,810,10.20408163,10.20408163,10.20408163,170,112,red,0
202,992,20,750,9.646432985,9.901457726,10.15648247,180,105,red,0
202,995,20,696,8.869663136,10.31855036,12.69560308,177,87,red,0
202,1002,20,870,8.594797634,8.59548178,8.596165927,177,111,red,0
202,1015,20,304,5.200078492,6.584904819,8.628031958,121,83,red,0
202,1028,100,55,1.574695759,2.042877449,2.883290647,166,62,green,0
202,1029,20,880,4.944802666,6.019843638,7.250212853,91,76,red,0
202,1030,20,1056,5.93252608,7.343339953,8.540137999,108,95,red,0
202,1032,100,52,0.988960533,1.4579726,2.242750114,177,62,green,0
202,1045,20,225,5.447471452,7.395213234,8.649871942,106,80,red,0
202,1047,20,1023,5.500175828,6.066101779,6.597189603,174,108,red,0
202,1051,20,920,5.726535591,7.116568564,9.328330807,94,76,red,0
202,1054,20,208,7.710579233,9.743406732,12.89446777,112,101,red,0
202,1059,20,840,4.283635585,6.091818883,8.42069551,98,90,red,0
202,1063,20,285,7.778423252,9.33593034,11.30473653,110,111,red,0
202,1073,20,735,6.447233886,7.946686157,10.66191233,91,90,red,0
202,1074,20,897,5.677646302,8.132683038,10.10152545,95,74,red,0
202,1078,20,946,7.081971547,8.346972072,10.15448302,93,92,red,0
202,1080,20,1075,7.081971547,8.207117545,10.22701505,109,109,red,0
202,1081,20,882,7.232651792,8.363761771,9.529760046,135,86,red,0
202,1082,20,882,7.131495823,7.869982454,8.628031958,96,90,red,0
202,1084,20,984,6.338028169,7.732235426,9.328330807,93,90,red,0
202,1085,20,352,8.907824395,8.907824395,8.907824395,92,119,red,0
202,1086,20,960,5.677646302,7.227755597,9.395538073,106,92,red,0
202,1087,20,819,7.232651792,9.312554643,11.43582659,113,96,red,0
202,1088,20,924,7.778423252,9.12989306,10.08297258,99,112,red,0
202,1089,20,960,6.100939906,6.896243955,8.414501277,162,97,red,0
202,1091,20,855,7.873478794,9.381990606,12.15681444,98,93,red,0
202,1092,20,1056,8.567271169,10.44729959,12.15681444,93,108,red,0
202,1104,20,400,6.935815353,6.935815353,6.935815353,175,119,red,0
202,1131,20,1020,6.144518048,7.074625191,8.086350533,180,105,red,0
202,1147,20,754,6.05797554,7.426400256,8.657131642,180,106,red,0
202,1159,20,1008,4.22532746,5.163133683,6.100939906,100,111,red,0
202,1162,20,713,6.993006993,8.727269261,11.43582659,173,89,red,0
202,1163,100,280,0.675675676,1.21960738,1.574695759,92,63,green,0
202,1184,20,750,8.270853752,10.6108767,12.74830538,172,86,red,0
202,1186,100,28,0.699300699,1.785832679,5.325715459,110,71,green,0
202,1199,100,60,0.968639426,0.989184271,1.002988342,93,63,green,0
202,1200,20,696,7.564093585,9.624014451,12.03122415,178,85,red,0
202,1203,100,60,0.704225352,0.901046246,1.002988342,92,61,green,0
202,1214,20,147,2.005976684,2.823435572,3.983700176,108,63,red,0
202,1217,20,667,9.054447785,9.783690192,11.71515676,175,88,red,0
202,1223,20,126,3.966633942,5.48032303,7.515058497,179,61,red,0
202,1229,20,616,7.250443761,9.522590616,11.47814964,175,92,red,0
202,1232,20,896,7.433668401,7.852261076,8.270853752,180,110,red,0
202,1236,20,572,7.564093585,9.211552032,10.90309823,180,82,red,0
202,1240,20,648,6.233569034,8.703606906,10.45087326,175,83,red,0
202,1242,20,126,8.212608303,8.37433059,8.536052878,177,104,red,0
202,1244,100,40,0.689655172,0.841564926,2.883290647,111,61,green,0
202,1260,20,725,8.657131642,9.836760151,11.00035166,175,95,red,0
202,1265,20,644,9.018484841,11.67805458,13.67358299,173,91,red,0
202,1269,20,672,10.6743619,11.6695494,12.69560308,171,92,red,0
202,1277,20,304,7.081971547,8.554415428,10.77257644,91,76,red,0
202,1278,20,920,7.300913643,9.677762922,12.14837358,100,108,red,0
202,1285,20,903,6.33243716,7.394649019,9.24709561,103,80,red,0
202,1297,20,594,3.955842133,5.223916007,7.308549883,180,66,red,0
202,1309,20,832,6.233569034,9.204149978,13.17492059,93,86,red,0
202,1312,100,208,1.552824984,3.822705657,5.758755534,180,63,green,0
202,1314,20,968,5.807191022,8.3194933,10.65686335,100,93,red,0
202,1316,20,946,7.929319069,10.02681017,11.98796979,116,113,red,0
202,1318,20,165,8.689660758,9.69657647,11.26760563,112,87,red,0
202,1334,20,800,9.394961741,12.77425744,15.85971665,92,77,red,0
202,1335,20,1058,11.38379063,13.31765528,15.16138888,100,107,red,0
202,1336,20,960,8.628031958,10.60490332,13.64211636,100,95,red,0
202,1338,20,836,9.395538073,10.88319774,12.24303298,102,77,red,0
202,1339,20,989,11.46395817,13.55414224,16.3253392,95,106,red,0
202,1340,20,1056,10.65686335,13.02982468,16.10016211,94,103,red,0
202,1345,20,858,9.32983501,11.45612161,13.26578211,93,91,red,0
202,1385,20,966,4.36176229,5.330272663,6.298783035,177,116,red,0
202,1395,20,928,4.97962522,5.922597317,6.643648685,178,108,red,0
202,1397,20,806,3.993802668,4.916097229,5.892003608,143,93,red,0
202,1404,20,384,2.946278255,4.688478404,6.447233886,178,86,red,0
202,1411,20,725,5.172350779,6.632375624,8.536052878,175,109,red,0
202,1413,20,918,5.539184167,6.448726038,7.358267909,177,113,red,0
202,1418,20,529,3.546099291,4.928600794,6.643648685,167,90,red,0
202,1420,20,783,6.100939906,6.366143845,6.896551724,174,107,red,0
202,1422,20,504,2.503855052,5.107870355,7.929319069,179,61,red,0
202,1425,20,520,3.546099291,5.067490687,8.212608303,178,68,red,0
202,1433,20,784,2.987775132,4.510240506,5.717913297,180,83,red,0
202,1439,20,930,8.479996182,8.50802453,8.536052878,170,115,red,0
202,1454,20,810,8.596165927,9.074535592,9.445465631,180,102,red,0
202,1456,20,682,0.694444444,1.588826695,3.792369582,177,63,red,0
202,1459,20,594,9.082445727,11.02487554,13.54604511,176,89,red,0
202,1462,20,784,13.77055875,13.77055875,13.77055875,171,111,red,0
202,1465,20,672,10.22851426,11.51037635,13.57407357,169,92,red,0
202,1468,20,540,9.181975219,11.05714236,12.69560308,167,98,red,0
202,1475,20,750,9.054447785,11.75427709,14.85565008,176,83,red,0
202,1478,20,644,8.270853752,9.638946274,11.47814964,171,86,red,0
202,1480,20,837,9.181975219,9.181975219,9.181975219,173,113,red,0
202,1485,20,756,9.445465631,9.445465631,9.445465631,176,112,red,0
202,1496,20,832,8.144110179,8.663042699,9.181975219,176,104,red,0
202,1500,20,644,9.117765602,10.33544393,11.55785901,174,85,red,0
202,1504,20,667,8.596165927,9.474665966,11.80377091,167,93,red,0
202,1505,20,780,7.61736185,9.125357479,12.34777834,164,96,red,0
202,1510,20,783,2.165943603,4.551224173,7.564093585,177,65,red,0
202,1515,20,1012,9.117765602,9.807973839,10.69724373,110,96,red,0
202,1516,100,48,0.704225352,2.15049671,5.325715459,153,70,green,0
202,1517,20,992,5.578749769,6.318338726,6.779076807,180,110,red,0
202,1519,20,1058,5.648089898,9.64683311,11.3552926,108,96,red,0
202,1528,20,156,0.680272109,1.562652786,3.516565182,145,61,red,0
202,1535,20,238,2.797202797,3.609746104,4.505750022,103,77,red,0
202,1538,20,1050,7.973254721,9.344817598,10.88686759,107,108,red,0
202,1539,20,966,5.726535591,8.068871248,10.62295732,101,93,red,0
202,1542,20,989,7.873478794,9.337545174,11.45307118,105,109,red,0
202,1544,20,204,6.377031787,9.277745021,11.86505216,97,107,red,0
202,1545,20,880,6.245093199,8.252737526,10.43637652,91,91,red,0
202,1546,20,627,1.608681998,3.140190965,5.050762723,94,74,red,0
202,1549,20,672,2.291505551,4.653572254,6.597189603,137,91,red,0
202,1551,20,798,1.360544218,2.295104585,4.166275706,116,79,red,0
202,1558,20,697,1.418439716,2.296718275,2.945075447,97,78,red,0
202,1565,20,990,2.863267796,5.666446169,8.507360182,94,95,red,0
202,1566,100,44,0.666666667,1.874994813,15.12818717,96,61,green,0
202,1568,20,448,0.988960533,2.315524425,4.314015979,94,78,red,0
202,1569,20,920,4.485500227,6.188774743,8.42069551,94,92,red,0
202,1577,20,738,0.704225352,1.660163354,3.3126933,138,83,red,0
202,1582,20,684,0.680272109,1.77365365,2.924188387,114,82,red,0
202,1586,20,882,1.449275362,3.749700447,5.80018543,95,94,red,0
202,1589,100,28,0.689655172,1.371644732,9.262638337,110,63,green,0
202,1591,20,774,2.211382979,4.553528346,7.889543584,91,93,red,0
202,1592,20,143,6.016904046,6.721744387,8.029404402,125,84,red,0
202,1593,20,792,2.903595511,3.618380859,6.377031787,92,90,red,0
202,1594,20,1012,8.567271169,10.10358764,13.12826445,98,108,red,0
202,1597,20,882,6.492636942,8.485627783,11.27588496,101,92,red,0
202,1601,20,738,6.707692695,8.579696172,12.33048322,132,84,red,0
202,1603,20,1035,9.197864642,11.18347746,13.96869629,100,107,red,0
202,1604,20,1035,7.077377198,8.509849298,10.73244394,99,93,red,0
202,1610,100,252,0.982092752,3.389456602,5.80018543,160,106,green,0
202,1621,20,936,7.929319069,10.3782306,14.41645324,92,88,red,0
202,1677,20,56,1.002988342,1.886217765,3.521126761,102,70,red,0
202,1678,100,180,3.472222222,5.138814335,6.69076676,147,99,green,0
202,1679,100,50,0.71942446,1.102281762,1.937278853,100,61,green,0
202,1681,20,35,0.699300699,2.301588092,9.78341126,95,77,red,0
202,1694,100,990,7.354021529,7.354021529,7.354021529,174,117,green,0
202,1699,100,930,6.492636942,6.869506877,7.246376812,170,118,green,0
202,1700,20,812,5.618884659,5.639655259,5.677646302,173,113,red,0
202,1703,20,153,2.98142397,5.066543022,7.838154947,162,73,red,0
202,1704,20,624,5.773372662,7.341876993,8.845330156,180,107,red,0
202,1708,100,171,3.217363996,5.231569606,7.149743153,177,62,green,0
202,1711,20,696,4.57366017,6.326714402,9.014362652,169,91,red,0
202,1715,20,529,4.135426876,5.328439329,6.69076676,177,87,red,0
202,1719,20,550,4.541222863,5.545038621,6.773440882,175,88,red,0
202,1720,20,588,4.446614054,5.638390471,7.564093585,177,87,red,0
202,1726,100,52,1.597191412,1.597191412,1.597191412,92,65,green,0
202,1732,20,648,4.541222863,6.040654288,7.149743153,179,100,red,0
202,1736,100,171,0.709219858,0.709219858,0.709219858,91,61,green,0
202,1739,20,195,6.447233886,7.647486939,9.646432985,173,68,red,0
202,1744,20,176,4.195804196,7.854883836,10.4325659,167,74,red,0
202,1749,100,24,0.689655172,0.884164446,1.574695759,123,62,green,0
202,1750,100,36,0.699300699,1.555575137,4.106304151,132,66,green,0
202,1765,20,960,4.477709257,5.788761007,7.042253521,136,112,red,0
202,1769,20,700,7.092198582,8.651365864,9.614803401,179,105,red,0
202,1781,20,576,5.078241233,7.161510968,9.091372901,177,85,red,0
202,1782,20,572,2.486587087,3.859743293,5.363220497,180,65,red,0
202,1824,20,324,2.863267796,4.88386683,5.890150894,107,101,red,0
202,1830,100,72,0.699300699,1.371086583,3.819265821,159,66,green,0
202,1835,100,40,0.694444444,0.94931941,1.585863814,166,63,green,0
202,1846,20,946,4.453912197,5.530501087,6.634148937,96,97,red,0
202,1849,20,946,3.590858812,4.992136434,6.468132242,108,91,red,0
202,1851,20,840,4.314015979,5.694437571,6.422258963,94,95,red,0
202,1854,20,880,4.97962522,6.071633054,7.081971547,95,80,red,0
202,1855,20,968,7.131495823,7.951037049,9.328330807,99,111,red,0
202,1862,20,893,4.314015979,6.618848239,9.462173095,96,95,red,0
202,1865,20,858,5.12683795,6.597122534,8.601138985,94,78,red,0
202,1868,20,779,4.550039799,6.197045612,9.078750045,95,78,red,0
202,1871,20,860,5.637942481,7.379356265,9.24709561,91,79,red,0
202,1876,20,984,4.97962522,6.349345778,7.232651792,98,95,red,0
202,1877,20,800,3.590858812,5.809790665,8.567271169,105,80,red,0
202,1879,20,820,4.97962522,6.358749879,7.710579233,97,78,red,0
202,1880,20,924,4.283635585,6.172194802,7.873478794,92,93,red,0
202,1881,20,420,5.078241233,7.57738619,10.02988342,93,110,red,0
202,1883,20,840,5.353021977,6.285821964,7.336718725,111,93,red,0
202,1884,20,703,4.253680091,5.222204999,6.468132242,102,77,red,0
202,1885,20,924,4.422765958,5.98186115,7.873478794,96,90,red,0
202,1887,20,1008,4.283635585,6.411701136,7.873478794,108,94,red,0
202,1888,20,817,5.594405594,6.572605472,8.689660758,101,95,red,0
202,1890,20,270,5.090985937,7.508269362,10.02988342,100,93,red,0
202,1896,20,840,6.377031787,8.540084764,11.13279135,93,79,red,0
